BILL_ID,CUSTOMER_ID,BILL_AMOUNT,PAYMENT_AMOUNT,BILL_DATE,PAYMENT_DATE,CHANNEL,BILL_STATUS,REFUND_FLAG
BILL462989,CUST10244,357946,357946,2026-06-09 00:03:00,2026-06-12 00:03:00,Web,Paid,0
BILL349692,CUST10241,399193,399193,2026-08-24 00:03:00,2026-08-29 00:03:00,Web,Paid,0
BILL875958,CUST10085,364972,364972,2026-09-19 00:00:00,2026-09-21 00:00:00,Mobile,Paid,0
BILL878693,CUST10193,319992,319992,2026-09-23 00:00:00,2026-09-27 00:00:00,Web,Paid,0
BILL347859,CUST10446,388986,388986,2026-03-13 00:00:00,2026-03-17 00:00:00,Mobile,Paid,1
BILL430995,CUST10564,158695,158695,2026-05-09 00:00:00,2026-05-11 00:00:00,Mobile,Paid,0
BILL186156,CUST10307,115337,115337,2026-06-16 00:00:00,2026-06-18 00:00:00,Mobile,Paid,0
BILL204007,CUST10274,392388,392388,2026-10-17 00:03:00,2026-10-21 00:03:00,Web,Paid,0
BILL529423,CUST10436,207905,207905,2026-03-10 00:00:00,2026-03-10 00:00:00,Mobile,Paid,0
BILL116826,CUST10400,379084,379084,2026-04-13 00:00:00,2026-04-18 00:00:00,Mobile,Paid,0
BILL847426,CUST10228,322058,322058,2026-06-18 00:00:00,2026-06-20 00:00:00,Web,Paid,0
BILL726265,CUST10011,299689,299689,2026-06-20 00:00:00,2026-06-23 00:00:00,API,Paid,0
BILL101656,CUST10311,288022,288022,2026-03-17 00:00:00,2026-03-22 00:00:00,Mobile,Paid,0
BILL569917,CUST10412,307721,9070,2026-05-14 00:00:00,2026-05-18 00:00:00,Web,Paid,0
BILL616129,CUST10283,175295,175295,2026-02-10 00:00:00,2026-02-13 00:00:00,Mobile,Paid,0
BILL754810,CUST10568,187687,187687,2026-05-23 00:00:00,2026-05-26 00:00:00,Web,Paid,0
BILL885176,CUST10119,151100,151100,2026-06-15 00:00:00,2026-06-15 00:00:00,API,Paid,0
BILL958890,CUST10261,300918,5811728,2026-04-05 00:00:00,2026-04-08 00:00:00,Web,Paid,0
BILL357921,CUST10015,326173,326173,2026-06-13 00:00:00,2026-06-13 00:00:00,Mobile,Paid,0
BILL737845,CUST10374,342743,4244186,2026-02-06 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL611486,CUST10177,219181,219181,2026-08-09 00:00:00,2026-08-12 00:00:00,Web,Paid,0
BILL221304,CUST10012,336936,5315,2026-04-16 00:00:00,2026-04-18 00:00:00,Mobile,Paid,0
BILL977611,CUST10445,207054,207054,2026-03-12 00:00:00,2026-03-16 00:00:00,Web,Paid,0
BILL625240,CUST10125,104899,104899,2026-05-07 00:00:00,2026-05-12 00:00:00,Web,Paid,1
BILL519042,CUST10165,352542,352542,2026-05-11 00:05:00,2026-05-12 00:05:00,Web,Paid,0
BILL819377,CUST10460,307788,307788,2026-07-17 00:00:00,2026-07-19 00:00:00,Mobile,Paid,0
BILL205969,CUST10276,382395,382395,2026-03-13 00:00:00,2026-03-13 00:00:00,Mobile,Paid,0
BILL335845,CUST10317,221198,221198,2026-05-14 00:00:00,2026-05-19 00:00:00,Mobile,Paid,0
BILL489069,CUST10415,187299,187299,2026-03-10 00:00:00,2026-03-10 00:00:00,Mobile,Paid,0
BILL944210,CUST10056,161024,161024,2026-04-17 00:00:00,2026-04-17 00:00:00,Mobile,Paid,0
BILL462236,CUST10202,309622,309622,2026-05-03 00:00:00,2026-05-03 00:00:00,Mobile,Paid,0
BILL299887,CUST10555,214312,214312,2026-02-08 00:00:00,2026-02-08 00:00:00,Mobile,Paid,0
BILL440211,CUST10388,278289,6635737,2026-03-12 00:00:00,2026-03-16 00:00:00,Mobile,Paid,0
BILL555509,CUST10169,248775,248775,2026-03-03 00:00:00,2026-03-05 00:00:00,Mobile,Paid,0
BILL544898,CUST10059,185962,185962,2026-05-12 00:00:00,2026-05-16 00:00:00,Web,Paid,0
BILL273046,CUST10243,399795,399795,2026-04-08 00:00:00,2026-04-08 00:00:00,Web,Paid,0
BILL439230,CUST10078,168945,168945,2026-06-19 00:00:00,2026-06-23 00:00:00,Mobile,Paid,0
BILL393677,CUST10141,136058,136058,2026-06-13 00:00:00,2026-06-15 00:00:00,Mobile,Paid,0
BILL417643,CUST10205,325213,325213,2026-04-13 00:00:00,2026-04-15 00:00:00,Web,Paid,0
BILL701326,CUST10123,343745,343745,2026-06-15 00:00:00,2026-06-15 00:00:00,Mobile,Paid,0
BILL175591,CUST10187,253468,253468,2026-05-16 00:00:00,2026-05-20 00:00:00,Mobile,Paid,0
BILL882390,CUST10186,125905,125905,2026-05-10 00:00:00,2026-05-10 00:00:00,Web,Paid,0
BILL475011,CUST10098,179960,3555208,2026-06-16 00:00:00,2026-06-21 00:00:00,Web,Paid,0
BILL738888,CUST10230,356484,356484,2026-06-12 00:00:00,2026-06-16 00:00:00,Web,Paid,0
BILL241876,CUST10062,360981,360981,2026-05-17 00:00:00,2026-05-17 00:00:00,Mobile,Paid,1
BILL100656,CUST10521,311508,311508,2026-05-16 00:00:00,2026-05-21 00:00:00,Mobile,Paid,0
BILL521871,CUST10194,202832,202832,2026-06-06 00:00:00,2026-06-11 00:00:00,Web,Paid,0
BILL393318,CUST10567,257276,257276,2026-03-04 00:00:00,2026-03-06 00:00:00,Web,Paid,0
BILL848601,CUST10168,255470,255470,2026-05-25 00:00:00,2026-05-25 00:00:00,Web,Paid,0
BILL392004,CUST10291,363852,363852,2026-02-05 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL965482,CUST10339,349645,349645,2026-02-01 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL252737,CUST10417,214064,214064,2026-05-09 00:00:00,2026-05-14 00:00:00,Mobile,Paid,0
BILL510489,CUST10570,322635,322635,2026-05-24 00:00:00,2026-05-28 00:00:00,Mobile,Paid,0
BILL617223,CUST10304,191508,191508,2026-09-24 00:00:00,2026-09-28 00:00:00,API,Paid,0
BILL645108,CUST10460,307788,307788,2026-08-18 00:00:00,2026-08-18 00:00:00,Mobile,Paid,0
BILL477470,CUST10357,248320,248320,2026-07-21 00:00:00,2026-07-23 00:00:00,Mobile,Paid,0
BILL241184,CUST10491,119240,119240,2026-05-07 00:00:00,2026-05-09 00:00:00,Web,Paid,0
BILL265064,CUST10593,360948,360948,2026-03-12 00:00:00,2026-03-16 00:00:00,Web,Paid,1
BILL415883,CUST10348,137719,137719,2026-05-07 00:00:00,2026-05-11 00:00:00,Mobile,Paid,0
BILL644988,CUST10009,100858,2718,2026-06-19 00:00:00,2026-06-23 00:00:00,Web,Paid,0
BILL925408,CUST10605,312652,312652,2026-05-08 00:00:00,2026-05-13 00:00:00,Web,Paid,0
BILL369505,CUST10387,199554,199554,2026-05-16 00:03:00,2026-05-17 00:03:00,Mobile,Paid,1
BILL409332,CUST10042,298563,298563,2026-06-21 00:00:00,2026-06-25 00:00:00,Mobile,Paid,0
BILL170476,CUST10075,121846,121846,2026-02-10 00:00:00,2026-02-12 00:00:00,Web,Paid,0
BILL344321,CUST10619,308290,308290,2026-05-08 00:00:00,2026-05-13 00:00:00,Web,Paid,0
BILL898754,CUST10400,379084,379084,2026-05-18 00:00:00,2026-05-22 00:00:00,Mobile,Paid,0
BILL589816,CUST10086,384255,384255,2026-04-13 00:00:00,2026-04-13 00:00:00,Mobile,Paid,0
BILL816477,CUST10252,378693,8768,2026-05-21 00:00:00,2026-05-25 00:00:00,Web,Paid,0
BILL603206,CUST10138,119001,119001,2026-08-23 00:00:00,2026-08-23 00:00:00,Mobile,Paid,0
BILL835259,CUST10481,205868,205868,2026-04-08 00:00:00,2026-04-11 00:00:00,Mobile,Paid,0
BILL702337,CUST10083,266463,266463,2026-04-13 00:00:00,2026-04-16 00:00:00,Mobile,Paid,0
BILL286813,CUST10294,299488,299488,2026-11-25 00:00:00,2026-11-26 00:00:00,Mobile,Paid,0
BILL452660,CUST10170,270711,270711,2026-03-06 00:00:00,2026-03-08 00:00:00,Mobile,Paid,0
BILL504039,CUST10149,189211,189211,2026-06-22 00:05:00,2026-06-25 00:05:00,Mobile,Paid,0
BILL126677,CUST10101,231609,231609,2026-05-19 00:00:00,2026-05-23 00:00:00,Web,Paid,0
BILL551790,CUST10142,108800,108800,2026-05-12 00:00:00,2026-05-16 00:00:00,Mobile,Paid,0
BILL878114,CUST10083,266463,266463,2026-05-16 00:00:00,2026-05-19 00:00:00,Mobile,Paid,0
BILL512208,CUST10264,250592,250592,2026-05-07 00:04:00,2026-05-12 00:04:00,Mobile,Paid,0
BILL238719,CUST10323,390691,390691,2026-05-09 00:00:00,2026-05-14 00:00:00,Mobile,Paid,0
BILL832830,CUST10337,307045,307045,2026-04-05 00:00:00,2026-04-08 00:00:00,Mobile,Paid,0
BILL408619,CUST10050,368862,368862,2026-04-17 00:00:00,2026-04-17 00:00:00,API,Paid,0
BILL435877,CUST10050,368862,368862,2026-04-17 00:00:00,2026-04-17 00:01:00,API,Paid,0
BILL879831,CUST10050,368862,368862,2026-04-17 00:00:00,2026-04-17 00:02:00,API,Paid,0
BILL458138,CUST10050,368862,368862,2026-04-17 00:00:00,2026-04-17 00:03:00,API,Paid,0
BILL701231,CUST10579,205403,205403,2026-05-14 00:00:00,2026-05-14 00:00:00,Mobile,Paid,0
BILL511791,CUST10092,280466,280466,2026-05-14 00:00:00,2026-05-18 00:00:00,Mobile,Paid,0
BILL935718,CUST10074,237204,5174333,2026-05-14 00:05:00,2026-05-15 00:05:00,Web,Paid,0
BILL277687,CUST10138,119001,119001,2026-09-22 00:00:00,2026-09-27 00:00:00,Mobile,Paid,0
BILL547089,CUST10330,340223,340223,2026-05-19 00:00:00,2026-05-20 00:00:00,Mobile,Paid,0
BILL199500,CUST10245,246432,246432,2026-06-20 00:00:00,2026-06-23 00:00:00,Web,Paid,0
BILL442319,CUST10200,342570,342570,2026-05-07 00:00:00,2026-05-10 00:00:00,Web,Paid,0
BILL857703,CUST10044,331621,331621,2026-06-06 00:00:00,2026-06-10 00:00:00,Web,Paid,0
BILL975052,CUST10065,379641,379641,2026-05-13 00:00:00,2026-05-14 00:00:00,Mobile,Paid,1
BILL149107,CUST10562,312612,312612,2026-07-11 00:00:00,2026-07-11 00:00:00,API,Paid,0
BILL497507,CUST10268,217442,217442,2026-04-13 00:00:00,2026-04-18 00:00:00,Web,Paid,0
BILL649206,CUST10392,342300,342300,2026-06-15 00:00:00,2026-06-19 00:00:00,API,Paid,0
BILL907188,CUST10486,114630,114630,2026-03-09 00:00:00,2026-03-09 00:00:00,API,Paid,0
BILL839443,CUST10177,219181,219181,2026-09-11 00:00:00,2026-09-11 00:00:00,API,Paid,0
BILL368995,CUST10177,219181,219181,2026-09-11 00:00:00,2026-09-11 00:01:00,API,Paid,0
BILL855132,CUST10177,219181,219181,2026-09-11 00:00:00,2026-09-11 00:02:00,API,Paid,0
BILL835286,CUST10177,219181,219181,2026-09-11 00:00:00,2026-09-11 00:03:00,API,Paid,0
BILL485033,CUST10177,219181,219181,2026-09-11 00:00:00,2026-09-11 00:04:00,API,Paid,0
BILL333813,CUST10022,302204,302204,2026-01-31 00:00:00,2026-02-02 00:00:00,Web,Paid,0
BILL923299,CUST10410,350391,7140807,2026-06-16 00:00:00,2026-06-21 00:00:00,Mobile,Paid,0
BILL326965,CUST10462,104974,104974,2026-06-08 00:00:00,2026-06-12 00:00:00,Mobile,Paid,1
BILL384188,CUST10510,204797,7914,2026-06-17 00:05:00,2026-06-18 00:05:00,Mobile,Paid,0
BILL936887,CUST10468,366366,366366,2026-05-18 00:00:00,2026-05-18 00:00:00,Mobile,Paid,0
BILL727926,CUST10432,311818,311818,2026-05-11 00:00:00,2026-05-15 00:00:00,Mobile,Paid,0
BILL434494,CUST10458,297776,297776,2026-07-06 00:00:00,2026-07-11 00:00:00,Mobile,Paid,0
BILL385648,CUST10097,277027,277027,2026-04-07 00:00:00,2026-04-10 00:00:00,Web,Paid,0
BILL441762,CUST10485,336972,336972,2026-03-10 00:00:00,2026-03-12 00:00:00,Web,Paid,0
BILL384743,CUST10079,100279,2308160,2026-04-07 00:00:00,2026-04-10 00:00:00,Mobile,Paid,0
BILL599116,CUST10478,177027,177027,2026-02-01 00:00:00,2026-02-01 00:00:00,API,Paid,0
BILL769363,CUST10478,177027,177027,2026-02-01 00:00:00,2026-02-01 00:01:00,API,Paid,0
BILL216724,CUST10478,177027,177027,2026-02-01 00:00:00,2026-02-01 00:02:00,API,Paid,0
BILL216040,CUST10478,177027,177027,2026-02-01 00:00:00,2026-02-01 00:03:00,API,Paid,0
BILL658785,CUST10374,342743,342743,2026-03-11 00:00:00,2026-03-13 00:00:00,Web,Paid,0
BILL807398,CUST10610,316839,316839,2026-05-14 00:00:00,2026-05-14 00:00:00,API,Paid,0
BILL730466,CUST10610,316839,316839,2026-05-14 00:00:00,2026-05-14 00:01:00,API,Paid,0
BILL585331,CUST10610,316839,316839,2026-05-14 00:00:00,2026-05-14 00:02:00,API,Paid,0
BILL500194,CUST10610,316839,316839,2026-05-14 00:00:00,2026-05-14 00:03:00,API,Paid,0
BILL558790,CUST10610,316839,316839,2026-05-14 00:00:00,2026-05-14 00:04:00,API,Paid,0
BILL639151,CUST10554,178725,178725,2026-05-07 00:00:00,2026-05-09 00:00:00,Web,Paid,0
BILL130871,CUST10047,307308,307308,2026-04-05 00:00:00,2026-04-05 00:00:00,Mobile,Paid,0
BILL199109,CUST10319,339704,339704,2026-05-10 00:00:00,2026-05-10 00:00:00,API,Paid,0
BILL774166,CUST10319,339704,339704,2026-05-10 00:00:00,2026-05-10 00:01:00,API,Paid,0
BILL593509,CUST10319,339704,339704,2026-05-10 00:00:00,2026-05-10 00:02:00,API,Paid,0
BILL985878,CUST10319,339704,339704,2026-05-10 00:00:00,2026-05-10 00:03:00,API,Paid,0
BILL755688,CUST10198,186203,186203,2026-08-14 00:00:00,2026-08-16 00:00:00,Web,Paid,0
BILL629172,CUST10056,161024,161024,2026-05-17 00:00:00,2026-05-19 00:00:00,Mobile,Paid,0
BILL442991,CUST10464,265364,265364,2026-04-09 00:00:00,2026-04-13 00:00:00,Mobile,Paid,0
BILL306031,CUST10283,175295,175295,2026-03-15 00:00:00,2026-03-15 00:00:00,Mobile,Paid,1
BILL749445,CUST10110,350073,350073,2026-06-18 00:04:00,2026-06-18 00:04:00,Web,Paid,0
BILL429915,CUST10459,105072,105072,2026-07-02 00:00:00,2026-07-04 00:00:00,Mobile,Paid,0
BILL787296,CUST10006,320580,320580,2026-04-10 00:00:00,2026-04-12 00:00:00,Web,Paid,0
BILL195292,CUST10119,151100,151100,2026-07-15 00:00:00,2026-07-19 00:00:00,Mobile,Paid,0
BILL631580,CUST10131,383513,383513,2026-05-19 00:05:00,2026-05-20 00:05:00,Mobile,Paid,0
BILL538979,CUST10385,329076,329076,2026-06-13 00:00:00,2026-06-14 00:00:00,Mobile,Paid,0
BILL541259,CUST10414,297390,297390,2026-05-10 00:00:00,2026-05-10 00:00:00,Web,Paid,0
BILL954795,CUST10270,215045,215045,2026-08-10 00:00:00,2026-08-14 00:00:00,Mobile,Paid,0
BILL337320,CUST10384,289730,289730,2026-05-09 00:00:00,2026-05-14 00:00:00,Mobile,Paid,0
BILL174565,CUST10282,264469,264469,2026-09-18 00:04:00,2026-09-23 00:04:00,Mobile,Paid,0
BILL514669,CUST10123,343745,343745,2026-07-15 00:00:00,2026-07-19 00:00:00,Mobile,Paid,0
BILL275337,CUST10279,356207,356207,2026-02-02 00:00:00,2026-02-02 00:00:00,API,Paid,0
BILL807553,CUST10279,356207,356207,2026-02-02 00:00:00,2026-02-02 00:01:00,API,Paid,0
BILL428923,CUST10279,356207,356207,2026-02-02 00:00:00,2026-02-02 00:02:00,API,Paid,0
BILL445536,CUST10023,351268,351268,2026-04-07 00:00:00,2026-04-09 00:00:00,API,Paid,0
BILL533945,CUST10611,385997,385997,2026-03-10 00:00:00,2026-03-10 00:00:00,Mobile,Paid,0
BILL197512,CUST10478,177027,177027,2026-03-03 00:04:00,2026-03-08 00:04:00,Mobile,Paid,0
BILL273502,CUST10240,399654,399654,2026-08-13 00:00:00,2026-08-18 00:00:00,Mobile,Paid,0
BILL172616,CUST10345,214430,214430,2026-05-11 00:00:00,2026-05-11 00:00:00,Web,Paid,0
BILL733207,CUST10217,345563,345563,2026-08-23 00:00:00,2026-08-25 00:00:00,Web,Paid,0
BILL263765,CUST10008,241795,241795,2026-08-15 00:00:00,2026-08-20 00:00:00,Web,Paid,0
BILL924968,CUST10038,391528,391528,2026-03-06 00:00:00,2026-03-10 00:00:00,Web,Paid,0
BILL868680,CUST10560,371356,371356,2026-02-01 00:00:00,2026-02-01 00:00:00,Web,Paid,0
BILL882176,CUST10377,254280,254280,2026-05-12 00:00:00,2026-05-17 00:00:00,Web,Paid,0
BILL447820,CUST10067,236495,236495,2026-05-17 00:00:00,2026-05-22 00:00:00,Web,Paid,0
BILL269801,CUST10041,145257,145257,2026-05-19 00:00:00,2026-05-19 00:00:00,Mobile,Paid,0
BILL790740,CUST10293,367785,367785,2026-05-24 00:00:00,2026-05-27 00:00:00,API,Paid,0
BILL244108,CUST10151,234106,234106,2026-06-22 00:00:00,2026-06-26 00:00:00,Mobile,Paid,0
BILL421693,CUST10216,377209,377209,2026-06-13 00:00:00,2026-06-18 00:00:00,Web,Paid,0
BILL478826,CUST10398,320042,320042,2026-04-09 00:00:00,2026-04-13 00:00:00,Web,Paid,0
BILL917872,CUST10184,396902,396902,2026-06-07 00:00:00,2026-06-09 00:00:00,Mobile,Paid,0
BILL377075,CUST10495,217295,217295,2026-05-08 00:04:00,2026-05-13 00:04:00,Mobile,Paid,0
BILL322254,CUST10380,314140,314140,2026-06-06 00:00:00,2026-06-10 00:00:00,Mobile,Paid,0
BILL669154,CUST10337,307045,307045,2026-05-08 00:00:00,2026-05-12 00:00:00,Mobile,Paid,1
BILL474349,CUST10278,172976,172976,2026-06-05 00:00:00,2026-06-10 00:00:00,Mobile,Paid,0
BILL688550,CUST10153,123159,123159,2026-03-04 00:00:00,2026-03-07 00:00:00,Web,Paid,0
BILL724546,CUST10479,371828,8296933,2026-03-14 00:00:00,2026-03-17 00:00:00,Web,Paid,0
BILL957818,CUST10390,250230,250230,2026-04-11 00:00:00,2026-04-12 00:00:00,Mobile,Paid,0
BILL973206,CUST10265,230771,230771,2026-03-13 00:00:00,2026-03-13 00:00:00,Mobile,Paid,0
BILL336499,CUST10291,363852,363852,2026-03-11 00:00:00,2026-03-14 00:00:00,Web,Paid,1
BILL232676,CUST10356,366114,366114,2026-05-17 00:00:00,2026-05-18 00:00:00,API,Paid,0
BILL887809,CUST10232,326760,326760,2026-03-13 00:00:00,2026-03-13 00:00:00,API,Paid,0
BILL875866,CUST10232,326760,326760,2026-03-13 00:00:00,2026-03-13 00:01:00,API,Paid,0
BILL524273,CUST10232,326760,326760,2026-03-13 00:00:00,2026-03-13 00:02:00,API,Paid,0
BILL247973,CUST10440,300049,300049,2026-03-13 00:00:00,2026-03-15 00:00:00,Web,Paid,0
BILL893412,CUST10000,171786,171786,2026-04-10 00:00:00,2026-04-11 00:00:00,Web,Paid,0
BILL202635,CUST10220,118667,118667,2026-06-16 00:00:00,2026-06-17 00:00:00,Web,Paid,0
BILL703207,CUST10482,327128,327128,2026-05-20 00:00:00,2026-05-25 00:00:00,Mobile,Paid,0
BILL430190,CUST10022,302204,9836,2026-03-04 00:00:00,2026-03-09 00:00:00,Web,Paid,0
BILL739284,CUST10604,241605,241605,2026-05-11 00:00:00,2026-05-13 00:00:00,Mobile,Paid,0
BILL896444,CUST10576,289194,289194,2026-04-04 00:00:00,2026-04-09 00:00:00,Mobile,Paid,0
BILL300324,CUST10125,104899,104899,2026-06-11 00:00:00,2026-06-14 00:00:00,Web,Paid,0
BILL480981,CUST10240,399654,399654,2026-09-17 00:00:00,2026-09-19 00:00:00,Mobile,Paid,0
BILL184387,CUST10341,289740,3089672,2026-05-07 00:00:00,2026-05-07 00:00:00,Mobile,Paid,0
BILL709483,CUST10114,219674,219674,2026-04-08 00:00:00,2026-04-12 00:00:00,Web,Paid,0
BILL217746,CUST10015,326173,326173,2026-07-13 00:00:00,2026-07-16 00:00:00,Mobile,Paid,1
BILL719005,CUST10450,386457,386457,2026-06-18 00:00:00,2026-06-21 00:00:00,Web,Paid,0
BILL895662,CUST10402,372130,372130,2026-03-07 00:00:00,2026-03-12 00:00:00,Mobile,Paid,0
BILL963842,CUST10469,147965,147965,2026-04-04 00:00:00,2026-04-05 00:00:00,Mobile,Paid,0
BILL724967,CUST10076,227427,227427,2026-04-06 00:00:00,2026-04-09 00:00:00,Web,Paid,0
BILL564635,CUST10262,132602,132602,2026-04-14 00:00:00,2026-04-14 00:00:00,Web,Paid,0
BILL377148,CUST10595,342484,342484,2026-07-14 00:00:00,2026-07-18 00:00:00,Web,Paid,0
BILL175031,CUST10079,100279,100279,2026-05-10 00:00:00,2026-05-14 00:00:00,Mobile,Paid,0
BILL236221,CUST10189,366772,366772,2026-05-05 00:00:00,2026-05-09 00:00:00,Web,Paid,0
BILL290508,CUST10136,266443,6641,2026-06-22 00:00:00,2026-06-24 00:00:00,Mobile,Paid,0
BILL501933,CUST10516,143930,143930,2026-05-19 00:00:00,2026-05-19 00:00:00,API,Paid,0
BILL625804,CUST10516,143930,143930,2026-05-19 00:00:00,2026-05-19 00:01:00,API,Paid,0
BILL725352,CUST10516,143930,143930,2026-05-19 00:00:00,2026-05-19 00:02:00,API,Paid,0
BILL247288,CUST10516,143930,143930,2026-05-19 00:00:00,2026-05-19 00:03:00,API,Paid,0
BILL528138,CUST10245,246432,246432,2026-07-23 00:00:00,2026-07-27 00:00:00,Web,Paid,0
BILL841104,CUST10110,350073,350073,2026-07-18 00:04:00,2026-07-20 00:04:00,Web,Paid,0
BILL538877,CUST10450,386457,386457,2026-07-21 00:00:00,2026-07-23 00:00:00,Web,Paid,0
BILL318609,CUST10497,131284,131284,2026-07-23 00:00:00,2026-07-23 00:00:00,Web,Paid,0
BILL560262,CUST10335,187463,187463,2026-03-11 00:00:00,2026-03-14 00:00:00,Mobile,Paid,0
BILL496921,CUST10492,178349,178349,2026-06-19 00:00:00,2026-06-21 00:00:00,Mobile,Paid,0
BILL722770,CUST10546,165933,165933,2026-06-16 00:00:00,2026-06-17 00:00:00,Web,Paid,0
BILL953649,CUST10039,107142,107142,2026-06-22 00:00:00,2026-06-23 00:00:00,Mobile,Paid,0
BILL538499,CUST10449,315584,315584,2026-09-23 00:00:00,2026-09-23 00:00:00,API,Paid,0
BILL423378,CUST10449,315584,315584,2026-09-23 00:00:00,2026-09-23 00:01:00,API,Paid,0
BILL218850,CUST10449,315584,315584,2026-09-23 00:00:00,2026-09-23 00:02:00,API,Paid,0
BILL798290,CUST10589,239931,4148,2026-04-13 00:00:00,2026-04-16 00:00:00,Web,Paid,0
BILL850634,CUST10277,261985,261985,2026-01-31 00:00:00,2026-01-31 00:00:00,Web,Paid,0
BILL252957,CUST10479,371828,371828,2026-04-16 00:00:00,2026-04-16 00:00:00,API,Paid,0
BILL346082,CUST10479,371828,371828,2026-04-16 00:00:00,2026-04-16 00:01:00,API,Paid,0
BILL417348,CUST10479,371828,371828,2026-04-16 00:00:00,2026-04-16 00:02:00,API,Paid,0
BILL521186,CUST10479,371828,371828,2026-04-16 00:00:00,2026-04-16 00:03:00,API,Paid,0
BILL849781,CUST10479,371828,371828,2026-04-16 00:00:00,2026-04-16 00:04:00,API,Paid,0
BILL671824,CUST10058,272649,272649,2026-08-20 00:00:00,2026-08-21 00:00:00,Mobile,Paid,0
BILL904461,CUST10233,310354,310354,2026-09-23 00:00:00,2026-09-23 00:00:00,API,Paid,0
BILL392834,CUST10233,310354,310354,2026-09-23 00:00:00,2026-09-23 00:01:00,API,Paid,0
BILL911436,CUST10233,310354,310354,2026-09-23 00:00:00,2026-09-23 00:02:00,API,Paid,0
BILL778485,CUST10072,339066,339066,2026-04-11 00:00:00,2026-04-12 00:00:00,Web,Paid,0
BILL598778,CUST10130,146870,146870,2026-07-13 00:00:00,2026-07-15 00:00:00,Mobile,Paid,0
BILL191817,CUST10070,359330,359330,2026-06-19 00:00:00,2026-06-23 00:00:00,Web,Paid,0
BILL694785,CUST10255,258950,258950,2026-06-14 00:03:00,2026-06-19 00:03:00,Web,Paid,0
BILL467626,CUST10042,298563,298563,2026-07-25 00:00:00,2026-07-28 00:00:00,Mobile,Paid,0
BILL942699,CUST10418,362045,6474,2026-03-10 00:00:00,2026-03-13 00:00:00,Mobile,Paid,0
BILL416389,CUST10037,219888,219888,2026-03-02 00:00:00,2026-03-06 00:00:00,Mobile,Paid,0
BILL128762,CUST10030,120032,120032,2026-07-19 00:00:00,2026-07-23 00:00:00,Web,Paid,0
BILL496723,CUST10020,314612,314612,2026-07-17 00:03:00,2026-07-18 00:03:00,Web,Paid,0
BILL662480,CUST10221,392103,392103,2026-05-11 00:00:00,2026-05-11 00:00:00,Web,Paid,0
BILL844802,CUST10115,233300,233300,2026-04-09 00:00:00,2026-04-10 00:00:00,Web,Paid,0
BILL390446,CUST10364,342090,342090,2026-04-06 00:00:00,2026-04-08 00:00:00,Web,Paid,0
BILL535581,CUST10536,399661,399661,2026-03-03 00:00:00,2026-03-04 00:00:00,Web,Paid,0
BILL836635,CUST10482,327128,327128,2026-06-24 00:00:00,2026-06-27 00:00:00,Mobile,Paid,0
BILL890237,CUST10601,177234,177234,2026-06-17 00:00:00,2026-06-17 00:00:00,API,Paid,0
BILL569784,CUST10601,177234,177234,2026-06-17 00:00:00,2026-06-17 00:01:00,API,Paid,0
BILL958220,CUST10601,177234,177234,2026-06-17 00:00:00,2026-06-17 00:02:00,API,Paid,0
BILL539176,CUST10601,177234,177234,2026-06-17 00:00:00,2026-06-17 00:03:00,API,Paid,0
BILL547634,CUST10013,101024,101024,2026-03-10 00:00:00,2026-03-12 00:00:00,Mobile,Paid,0
BILL666253,CUST10117,111971,111971,2026-05-19 00:00:00,2026-05-20 00:00:00,Mobile,Paid,0
BILL466920,CUST10015,326173,326173,2026-08-15 00:00:00,2026-08-15 00:00:00,API,Paid,0
BILL934112,CUST10015,326173,326173,2026-08-15 00:00:00,2026-08-15 00:01:00,API,Paid,0
BILL101474,CUST10015,326173,326173,2026-08-15 00:00:00,2026-08-15 00:02:00,API,Paid,0
BILL527941,CUST10567,257276,257276,2026-04-05 00:00:00,2026-04-07 00:00:00,Web,Paid,0
BILL140379,CUST10530,291947,291947,2026-09-21 00:00:00,2026-09-22 00:00:00,Web,Paid,0
BILL711148,CUST10295,276630,276630,2026-03-15 00:00:00,2026-03-18 00:00:00,Mobile,Paid,0
BILL748114,CUST10498,286133,3880349,2026-09-17 00:00:00,2026-09-19 00:00:00,Web,Paid,0
BILL219339,CUST10423,311188,311188,2026-09-27 00:00:00,2026-09-28 00:00:00,Mobile,Paid,1
BILL130669,CUST10569,215229,4245828,2026-08-15 00:00:00,2026-08-16 00:00:00,Mobile,Paid,0
BILL768799,CUST10018,118406,118406,2026-05-13 00:00:00,2026-05-15 00:00:00,Web,Paid,0
BILL820527,CUST10194,202832,202832,2026-07-11 00:00:00,2026-07-13 00:00:00,Web,Paid,0
BILL670444,CUST10586,360128,360128,2026-06-16 00:00:00,2026-06-16 00:00:00,Mobile,Paid,0
BILL807168,CUST10117,111971,2263,2026-06-19 00:00:00,2026-06-24 00:00:00,Mobile,Paid,0
BILL330578,CUST10589,239931,239931,2026-05-16 00:00:00,2026-05-18 00:00:00,Web,Paid,0
BILL230841,CUST10052,288171,288171,2026-04-10 00:00:00,2026-04-12 00:00:00,Mobile,Paid,0
BILL848226,CUST10518,219705,3510148,2026-04-12 00:00:00,2026-04-14 00:00:00,Web,Paid,0
