Transaction ID,Original Trx ID,Service Source,User Account,Amount,IP Address,City,Country,Risk Score,Anomaly Score,Risk Level,Is Flagged ML,Violation Reason,Final Status,Transaction Time
160,195043459855,AGENUSA,cust381569,"Rp 1,363,838.02",36.90.120.15,-,-,0.0,0.027366,SAFE,NO,-,SAFE,2026-06-09 12:06:10
159,525272053003,AGENUSA,cust528735,"Rp 122,003.47",180.250.50.60,-,-,0.0,0.032786,SAFE,NO,-,SAFE,2026-06-09 12:06:00
158,673082858974,AGENUSA,card_dcln_575270,"Rp 646,076.77",180.250.50.60,-,-,0.0,0.01627,SAFE,NO,-,SAFE,2026-06-09 12:06:00
157,596948299228,AGENUSA,card_velo_990569,"Rp 1,806,165.71",180.250.50.60,-,-,0.0,0.021006,SAFE,NO,-,SAFE,2026-06-09 12:05:50
156,329964793470,AGENUSA,cust228594,"Rp 601,839.84",114.10.20.30,-,-,0.0,0.030632,SAFE,NO,-,SAFE,2026-06-09 12:05:50
155,829223667965,AGENUSA,card_super_281914,"Rp 481,730.23",36.90.120.15,-,-,0.0,0.008875,SAFE,NO,-,SAFE,2026-06-09 12:05:50
154,527896185263,AGENUSA,cust430252,"Rp 1,480,606.28",180.250.50.60,-,-,0.0,0.026861,SAFE,NO,-,SAFE,2026-06-09 12:05:40
153,071367835918,AGENUSA,cust845192,"Rp 414,788.48",36.90.120.15,Central Jakarta,ID,0.0,0.031915,SAFE,NO,-,SAFE,2026-06-09 12:05:30
189,299690304052,AGENUSA,card_dcln_575270,"Rp 372,422.83",180.250.50.60,Ngawi,ID,0.0,0.008833,SAFE,NO,-,SAFE,2026-06-09 12:05:30
188,060364974776,AGENUSA,card_velo_990569,"Rp 537,139.60",180.250.50.60,Ngawi,ID,0.0,0.031078,SAFE,NO,-,SAFE,2026-06-09 12:05:25
187,409154687977,AGENUSA,card_super_281914,"Rp 56,870.80",180.250.50.60,Ngawi,ID,100.0,0.017912,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-09 12:05:25
152,492663367810,AGENUSA,cust779427,"Rp 883,794.35",180.250.50.60,Ngawi,ID,0.0,0.028156,SAFE,NO,-,SAFE,2026-06-09 12:05:20
151,356295054075,AGENUSA,cust994616,"Rp 194,505.01",180.250.50.60,Ngawi,ID,0.0,0.032272,SAFE,NO,-,SAFE,2026-06-09 12:05:10
150,823820175620,AGENUSA,cust153348,"Rp 57,014,468.60",180.250.50.60,Ngawi,ID,100.0,0.022491,CRITICAL,NO,RULE:Agenusa High Amount > 15M | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-09 12:05:00
149,609453444032,AGENUSA,card_jump_949886,"Rp 1,838,943.88",36.90.120.15,Central Jakarta,ID,0.0,0.012628,SAFE,NO,-,SAFE,2026-06-09 12:05:00
148,245253524958,AGENUSA,cust770633,"Rp 8,200,452.63",114.10.20.30,Semarang,ID,88.0,0.024268,CRITICAL,NO,RULE:Very High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,UNDER_REVIEW,2026-06-09 12:05:00
147,133335785424,AGENUSA,cust731694,"Rp 11,462,784.18",114.10.20.30,Semarang,ID,100.0,0.024268,CRITICAL,NO,RULE:High Amount Rule | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-09 12:05:00
146,471446971304,AGENUSA,cust365919,"Rp 12,414,588.77",114.10.20.30,Semarang,ID,100.0,0.024268,CRITICAL,NO,RULE:High Amount Rule | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-09 12:05:00
145,203060976136,AGENUSA,card_velo_990569,"Rp 114,995.50",180.250.50.60,Ngawi,ID,0.0,0.032135,SAFE,NO,-,SAFE,2026-06-09 12:05:00
144,744205145433,AGENUSA,cust207203,"Rp 1,568,231.24",36.90.120.15,Central Jakarta,ID,0.0,0.026713,SAFE,NO,-,SAFE,2026-06-09 12:05:00
143,566510553497,AGENUSA,card_super_281914,"Rp 1,160,883.71",36.90.120.15,Central Jakarta,ID,0.0,0.008015,SAFE,NO,-,SAFE,2026-06-09 12:05:00
142,893723789924,AGENUSA,card_dcln_575270,"Rp 1,088,599.06",180.250.50.60,Ngawi,ID,0.0,0.014263,SAFE,NO,-,SAFE,2026-06-09 12:05:00
141,824112751237,AGENUSA,cust803615,"Rp 374,213.38",114.10.20.30,Semarang,ID,0.0,0.032711,SAFE,NO,-,SAFE,2026-06-09 12:05:00
140,086142222635,AGENUSA,cust943415,"Rp 832,138.32",99.99.99.99,Oklahoma City,US,0.0,0.02797,SAFE,NO,-,SAFE,2026-06-09 12:05:00
139,341951903986,AGENUSA,cust950452,"Rp 69,402.74",180.250.50.60,Ngawi,ID,0.0,0.032494,SAFE,NO,-,SAFE,2026-06-09 12:05:00
138,689291295105,AGENUSA,cust516201,"Rp 746,554.53",180.250.50.60,Ngawi,ID,0.0,0.029035,SAFE,NO,-,SAFE,2026-06-09 12:05:00
137,741852869145,AGENUSA,cust652502,"Rp 1,945,160.95",36.90.120.15,Central Jakarta,ID,0.0,0.025493,SAFE,NO,-,SAFE,2026-06-09 12:05:00
136,241339581529,AGENUSA,cust670520,"Rp 490,158.39",36.90.120.15,Central Jakarta,ID,0.0,0.031595,SAFE,NO,-,SAFE,2026-06-09 12:05:00
135,770546659682,AGENUSA,cust038730,"Rp 364,656.77",114.10.20.30,Semarang,ID,0.0,0.032711,SAFE,NO,-,SAFE,2026-06-09 12:05:00
134,604255549344,AGENUSA,cust399777,"Rp 928,975.72",180.250.50.60,Ngawi,ID,0.0,0.028156,SAFE,NO,-,SAFE,2026-06-09 12:05:00
133,479025203177,AGENUSA,cust102957,"Rp 1,599,787.10",114.10.20.30,Semarang,ID,0.0,0.02564,SAFE,NO,-,SAFE,2026-06-09 12:05:00
132,723611629194,AGENUSA,cust764407,"Rp 516,260.56",114.10.20.30,Semarang,ID,0.0,0.031595,SAFE,NO,-,SAFE,2026-06-09 12:05:00
131,625009341590,AGENUSA,cust144913,"Rp 975,507.92",180.250.50.60,Ngawi,ID,0.0,0.027088,SAFE,NO,-,SAFE,2026-06-09 12:05:00
130,272202152210,AGENUSA,cust062836,"Rp 1,587,226.90",36.90.120.15,Central Jakarta,ID,0.0,0.026207,SAFE,NO,-,SAFE,2026-06-09 12:05:00
129,182458402265,AGENUSA,cust653466,"Rp 674,683.36",180.250.50.60,Ngawi,ID,0.0,0.029035,SAFE,NO,-,SAFE,2026-06-09 12:05:00
128,858616621934,AGENUSA,cust748018,"Rp 247,255.41",36.90.120.15,Central Jakarta,ID,0.0,0.032275,SAFE,NO,-,SAFE,2026-06-09 12:05:00
127,312003745696,AGENUSA,cust001906,"Rp 1,764,109.89",180.250.50.60,Ngawi,ID,0.0,0.024924,SAFE,NO,-,SAFE,2026-06-09 12:05:00
126,382486798225,AGENUSA,cust878689,"Rp 762,822.50",36.90.120.15,Central Jakarta,ID,0.0,0.028533,SAFE,NO,-,SAFE,2026-06-09 12:05:00
125,821352946018,AGENUSA,cust917077,"Rp 1,319,104.04",114.10.20.30,Semarang,ID,0.0,0.026296,SAFE,NO,-,SAFE,2026-06-09 12:05:00
124,216744562028,AGENUSA,cust828510,"Rp 1,001,877.77",180.250.50.60,Ngawi,ID,0.0,0.027088,SAFE,NO,-,SAFE,2026-06-09 12:05:00
123,871673843782,AGENUSA,cust049349,"Rp 586,559.70",180.250.50.60,Ngawi,ID,0.0,0.031036,SAFE,NO,-,SAFE,2026-06-09 12:05:00
122,826670971699,AGENUSA,cust070453,"Rp 968,370.29",180.250.50.60,Ngawi,ID,0.0,0.028156,SAFE,NO,-,SAFE,2026-06-09 12:05:00
121,813610578729,AGENUSA,cust666904,"Rp 757,410.32",180.250.50.60,Ngawi,ID,0.0,0.029035,SAFE,NO,-,SAFE,2026-06-09 12:05:00
120,076785249457,AGENUSA,cust950000,"Rp 439,540.21",114.10.20.30,Semarang,ID,0.0,0.031877,SAFE,NO,-,SAFE,2026-06-09 12:05:00
186,409987047412,AGENUSA,card_brute_160417,"Rp 515,135.65",36.90.120.15,Central Jakarta,ID,60.0,0.028239,HIGH,NO,PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,UNDER_REVIEW,2026-06-09 12:01:30
185,079183439197,AGENUSA,card_brute_160417,"Rp 1,305,887.45",36.90.120.15,Central Jakarta,ID,100.0,0.015823,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-09 12:01:00
184,383830313707,AGENUSA,card_brute_160417,"Rp 695,421.89",36.90.120.15,Central Jakarta,ID,100.0,0.016936,CRITICAL,NO,PATTERN:Decline Velocity | PATTERN:BURST_AMOUNT | PATTERN:HIGH_FREQUENCY,FRAUD,2026-06-09 12:00:40
183,701221079737,AGENUSA,card_brute_160417,"Rp 977,186.50",36.90.120.15,Central Jakarta,ID,100.0,0.016936,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-09 12:00:20
119,756630185522,AGENUSA,card_brute_160417,"Rp 1,359,509.83",114.10.20.30,Semarang,ID,0.0,0.020941,SAFE,NO,-,SAFE,2026-06-09 12:00:00
182,054999686626,AGENUSA,card_night_112942,"Rp 97,618.45",36.90.120.15,Central Jakarta,ID,100.0,0.02003,CRITICAL,NO,PATTERN:Location Jump Detected | RULE:High ML Anomaly Score,FRAUD,2026-06-09 11:05:00
256,859992873127,AGENUSA,card_night_947680,"Rp 123,655.30",114.10.20.30,Semarang,ID,0.0,0.02003,SAFE,NO,-,SAFE,2026-06-09 11:00:00
181,675648470232,AGENUSA,card_night_112942,"Rp 55,000,000.00",114.10.20.30,Semarang,ID,100.0,0.007394,CRITICAL,NO,RULE:Agenusa High Amount > 15M | PATTERN:Manual High Amount | PATTERN:Auto High Amount AGENUSA (5000000+) | PATTERN:BURST_AMOUNT,FRAUD,2026-06-09 10:15:00
118,438616130357,AGENUSA,card_night_112942,"Rp 67,565.84",180.250.50.60,Ngawi,ID,0.0,0.023224,SAFE,NO,-,SAFE,2026-06-09 09:05:00
255,695322947358,AGENUSA,card_night_947680,"Rp 124,363.59",36.90.120.15,Central Jakarta,ID,0.0,0.028739,SAFE,NO,-,SAFE,2026-06-09 09:00:00
254,863618869623,AGENUSA,card_night_947680,"Rp 81,289.52",36.90.120.15,Central Jakarta,ID,0.0,0.018933,SAFE,NO,-,SAFE,2026-06-09 07:00:00
